No,X,Y,Z,Tabel
3285,-0.413827,0.027504,-0.147661,Gempa
3286,-0.259291,0.045127,-0.21518,Gempa
3287,-0.094558,0.055091,-0.257689,Gempa
3288,0.077163,0.055284,-0.268169,Gempa
3289,0.259059,0.045161,-0.245849,Gempa
3290,0.455026,0.026492,-0.195469,Gempa
3291,0.659426,0.002851,-0.125413,Gempa
3292,0.850774,-0.021584,-0.045921,Gempa
3293,0.997229,-0.043132,0.032274,Gempa
3294,1.070139,-0.059312,0.099014,Gempa
3295,1.058172,-0.069045,0.145874,Gempa
3296,0.972571,-0.072536,0.167601,Gempa
3297,0.837423,-0.070913,0.163342,Gempa
3298,0.674541,-0.065593,0.136891,Gempa
3299,0.494255,-0.057415,0.095722,Gempa
3300,0.295605,-0.046135,0.048787,Gempa
3301,0.07533,-0.030875,0.003974,Gempa
3302,-0.162538,-0.011153,-0.033782,Gempa
3303,-0.403685,0.01214,-0.063282,Gempa
3304,-0.625762,0.036568,-0.086392,Gempa
3305,-0.803179,0.059222,-0.106391,Gempa
3306,-0.912966,0.078183,-0.125879,Gempa
3307,-0.941068,0.093313,-0.145252,Gempa
3308,-0.887246,0.105917,-0.162536,Gempa
3309,-0.766113,0.117259,-0.174099,Gempa
3310,-0.60338,0.127113,-0.175607,Gempa
3311,-0.427301,0.133536,-0.162646,Gempa
3312,-0.25997,0.133865,-0.131026,Gempa
3313,-0.113006,0.126417,-0.077744,Gempa
3314,0.01235,0.111587,-0.003222,Gempa
3315,0.121585,0.091362,0.0869,Gempa
3316,0.221608,0.068157,0.182316,Gempa
3317,0.315365,0.044083,0.270474,Gempa
3318,0.397973,0.020857,0.339693,Gempa
3319,0.456625,0.000116,0.381312,Gempa
3320,0.475823,-0.016582,0.389955,Gempa
3321,0.447687,-0.028488,0.363497,Gempa
3322,0.379705,-0.036366,0.304047,Gempa
3323,0.292487,-0.042306,0.218685,Gempa
3324,0.210277,-0.048826,0.118259,Gempa
3325,0.150183,-0.057747,0.014734,Gempa
3326,0.117897,-0.069419,-0.081664,Gempa
3327,0.113632,-0.082753,-0.163963,Gempa
3328,0.137833,-0.095776,-0.227694,Gempa
3329,0.187435,-0.106363,-0.269663,Gempa
3330,0.249848,-0.112861,-0.288015,Gempa
3331,0.304666,-0.114431,-0.283167,Gempa
3332,0.333259,-0.111105,-0.258528,Gempa
3333,0.330681,-0.103586,-0.220231,Gempa
3334,0.307839,-0.092831,-0.175518,Gempa
3335,0.276747,-0.079515,-0.130646,Gempa
3336,0.235161,-0.0637,-0.089361,Gempa
3337,0.167526,-0.045012,-0.052396,Gempa
3338,0.057257,-0.023334,-0.018328,Gempa
3339,-0.100446,0.000292,0.014577,Gempa
3340,-0.294016,0.023314,0.046186,Gempa
3341,-0.502982,0.042552,0.073386,Gempa
3342,-0.70764,0.055796,0.091265,Gempa
3343,-0.891416,0.063183,0.095784,Gempa
3344,-1.038271,0.067267,0.086522,Gempa
3345,-1.130424,0.071133,0.0677,Gempa
3346,-1.149154,0.076072,0.046199,Gempa
3347,-1.079589,0.080592,0.028189,Gempa
3348,-0.917191,0.081298,0.016493,Gempa
3349,-0.672547,0.075352,0.010027,Gempa
3350,-0.370998,0.062466,0.005858,Gempa
3351,-0.045466,0.044619,0.001977,Gempa
3352,0.271226,0.024373,-0.001233,Gempa
3353,0.548973,0.003277,-0.001274,Gempa
3354,0.760968,-0.018458,0.004632,Gempa
3355,0.886507,-0.040576,0.017385,Gempa
3356,0.915633,-0.061363,0.034803,Gempa
3357,0.852662,-0.077877,0.052045,Gempa
3358,0.714582,-0.087387,0.063841,Gempa
3359,0.523024,-0.088978,0.067031,Gempa
3360,0.29861,-0.084093,0.061753,Gempa
3361,0.064711,-0.075342,0.050742,Gempa
3362,-0.147581,-0.064848,0.036981,Gempa
3363,-0.302814,-0.053554,0.02169,Gempa
3364,-0.370418,-0.041641,0.004363,Gempa
3365,-0.334151,-0.02962,-0.016009,Gempa
3366,-0.197247,-0.018906,-0.039808,Gempa
3367,0.018961,-0.011028,-0.066207,Gempa
3368,0.278789,-0.006312,-0.093112,Gempa
3369,0.535737,-0.003259,-0.117178,Gempa
3370,0.739579,0.00089,-0.133792,Gempa
3371,0.850503,0.00849,-0.13788,Gempa
3372,0.853429,0.020163,-0.126216,Gempa
3373,0.76315,0.035046,-0.099834,Gempa
3374,0.617354,0.051878,-0.064742,Gempa
3375,0.4581,0.0698,-0.030313,Gempa
3376,0.313034,0.088351,-0.005486,Gempa
3377,0.188036,0.106675,0.004918,Gempa
3378,0.072967,0.123016,0.001462,Gempa
3379,-0.042797,0.135307,-0.011087,Gempa
3380,-0.158796,0.142099,-0.026641,Gempa
3381,-0.266775,0.142815,-0.040356,Gempa
3382,-0.361094,0.137341,-0.049271,Gempa
3383,-0.445539,0.125394,-0.051643,Gempa
3384,-0.53294,0.106564,-0.045981,Gempa
3385,-0.638179,0.081453,-0.030543,Gempa
3386,-0.771335,0.052696,-0.003644,Gempa
3387,-0.935392,0.024496,0.035524,Gempa
3388,-1.123086,0.000902,0.085898,Gempa
3389,-1.309452,-0.016249,0.143513,Gempa
3390,-1.450323,-0.02825,0.200844,Gempa
3391,-1.496702,-0.038193,0.247447,Gempa
3392,-1.41479,-0.048547,0.27269,Gempa
3393,-1.197999,-0.059311,0.269348,Gempa
3394,-0.866438,-0.067956,0.236272,Gempa
3395,-0.454803,-0.071637,0.178802,Gempa
3396,-0.000929,-0.069818,0.106232,Gempa
3397,0.455691,-0.065226,0.028437,Gempa
3398,0.872417,-0.062702,-0.046172,Gempa
3399,1.207608,-0.066379,-0.111085,Gempa
3400,1.42797,-0.077245,-0.160965,Gempa
3401,0.170101,-0.170022,0.183174,Gempa
3402,0.173136,-0.169191,0.188164,Gempa
3403,0.161166,-0.16158,0.176084,Gempa
3404,0.136198,-0.149293,0.147453,Gempa
3405,0.102325,-0.135386,0.105835,Gempa
3406,0.064538,-0.122743,0.056756,Gempa
3407,0.027592,-0.113371,0.006349,Gempa
3408,-0.004792,-0.108066,-0.039537,Gempa
3409,-0.030424,-0.106356,-0.075732,Gempa
3410,-0.04884,-0.106814,-0.097892,Gempa
3411,-0.061104,-0.107887,-0.103003,Gempa
3412,-0.069103,-0.108752,-0.090491,Gempa
3413,-0.074572,-0.109611,-0.063064,Gempa
3414,-0.078238,-0.111232,-0.026249,Gempa
3415,-0.079488,-0.113866,0.013113,Gempa
3416,-0.076935,-0.116487,0.048746,Gempa
3417,-0.069564,-0.117183,0.076031,Gempa
3418,-0.05797,-0.114252,0.09168,Gempa
3419,-0.044936,-0.107256,0.093427,Gempa
3420,-0.034721,-0.09753,0.080965,Gempa
3421,-0.031436,-0.087834,0.057057,Gempa
3422,-0.037137,-0.081551,0.0273,Gempa
3423,-0.050622,-0.081795,-0.001614,Gempa
3424,-0.067731,-0.090487,-0.024482,Gempa
3425,-0.082706,-0.107504,-0.03925,Gempa
3426,-0.090015,-0.130369,-0.046316,Gempa
3427,-0.085969,-0.154963,-0.046798,Gempa
3428,-0.069606,-0.176782,-0.041424,Gempa
3429,-0.042749,-0.192101,-0.03062,Gempa
3430,-0.009222,-0.198562,-0.015654,Gempa
3431,0.026318,-0.195014,0.000416,Gempa
3432,0.059467,-0.181287,0.013181,Gempa
3433,0.086751,-0.158441,0.018382,Gempa
3434,0.105704,-0.12897,0.013727,Gempa
3435,0.114708,-0.09634,-0.000084,Gempa
3436,0.112991,-0.064096,-0.019914,Gempa
3437,0.100866,-0.035039,-0.041697,Gempa
3438,0.080093,-0.010763,-0.061943,Gempa
3439,0.053949,0.008264,-0.078368,Gempa
3440,0.026582,0.022383,-0.089269,Gempa
3441,0.001888,0.0324,-0.092736,Gempa
3442,-0.01764,0.039051,-0.086865,Gempa
3443,-0.031447,0.04228,-0.070877,Gempa
3444,-0.040404,0.041036,-0.046496,Gempa
3445,-0.045897,0.034236,-0.018425,Gempa
3446,-0.04923,0.022153,0.006966,Gempa
3447,-0.051309,0.007178,0.023885,Gempa
3448,-0.052437,-0.006592,0.029105,Gempa
3449,-0.052174,-0.015048,0.022882,Gempa
3450,-0.049409,-0.015798,0.008306,Gempa
3451,-0.042786,-0.008761,-0.0101,Gempa
3452,-0.031506,0.004203,-0.02778,Gempa
3453,-0.015934,0.020141,-0.041303,Gempa
3454,0.002498,0.035874,-0.049145,Gempa
3455,0.021701,0.048662,-0.051893,Gempa
3456,0.039234,0.056848,-0.051536,Gempa
3457,0.052567,0.060542,-0.050081,Gempa
3458,0.059536,0.061855,-0.047996,Gempa
3459,0.058948,0.06411,-0.043543,Gempa
3460,0.051135,0.07037,-0.033861,Gempa
3461,0.038093,0.081883,-0.01695,Gempa
3462,0.0229,0.097306,0.006703,Gempa
3463,0.008761,0.113393,0.033768,Gempa
3464,-0.0019,0.126542,0.059545,Gempa
3465,-0.007938,0.134402,0.080137,Gempa
3466,-0.00938,0.13686,0.094027,Gempa
3467,-0.006963,0.135882,0.102354,Gempa
3468,-0.001609,0.134474,0.107647,Gempa
3469,0.005876,0.135195,0.112032,Gempa
3470,0.014746,0.139125,0.11602,Gempa
3471,0.024239,0.145953,0.118357,Gempa
3472,0.033697,0.154638,0.11703,Gempa
3473,0.042568,0.163936,0.110557,Gempa
3474,0.050017,0.172518,0.09869,Gempa
3475,0.054626,0.178816,0.082339,Gempa
3476,0.054711,0.181292,0.06285,Gempa
3477,0.049002,0.179522,0.041265,Gempa
3478,0.037248,0.174992,0.018168,Gempa
3479,0.02033,0.170465,-0.005924,Gempa
3480,-0.000282,0.168446,-0.029889,Gempa
3481,-0.023146,0.169727,-0.051583,Gempa
3482,-0.047006,0.172909,-0.068144,Gempa
3483,-0.070682,0.175384,-0.076914,Gempa
3484,-0.092971,0.17488,-0.076588,Gempa
3485,-0.112545,0.170581,-0.067709,Gempa
3486,-0.127789,0.163625,-0.051916,Gempa
3487,-0.136849,0.156914,-0.030822,Gempa
3488,-0.138114,0.154283,-0.005589,Gempa
3489,-0.130893,0.159078,0.022628,Gempa
3490,-0.11586,0.172686,0.051732,Gempa
3491,-0.095032,0.193754,0.078512,Gempa
3492,-0.071156,0.218426,0.100023,Gempa
3493,-0.047061,0.241763,0.11496,Gempa
3494,-0.025376,0.259407,0.123372,Gempa
3495,-0.008314,0.268611,0.125236,Gempa
3496,0.002829,0.268593,0.119221,Gempa
3497,0.008104,0.260362,0.103015,Gempa
3498,0.008859,0.246345,0.075755,Gempa
3499,0.007264,0.229881,0.040175,Gempa
3500,0.005688,0.214345,0.002084,Gempa
3501,0.006239,0.201821,-0.031995,Gempa
3502,0.010645,0.19227,-0.057437,Gempa
3503,0.020092,0.184146,-0.073024,Gempa
3504,0.034785,0.175957,-0.080485,Gempa
3505,0.053672,0.167828,-0.082832,Gempa
3506,0.074819,0.161884,-0.082481,Gempa
3507,0.09612,0.160828,-0.080115,Gempa
3508,0.115804,0.166126,-0.074928,Gempa
3509,0.132547,0.177393,-0.065736,Gempa
3510,0.145161,0.192935,-0.052234,Gempa
3511,0.152346,0.21087,-0.035606,Gempa
3512,0.152884,0.229787,-0.018064,Gempa
3513,0.145922,0.248313,-0.002217,Gempa
3514,0.130988,0.264501,0.009021,Gempa
3515,0.107947,0.27602,0.012664,Gempa
3516,0.077183,0.280927,0.006737,Gempa
3517,0.039899,0.278404,-0.008402,Gempa
3518,-0.00169,0.268992,-0.029511,Gempa
3519,-0.044448,0.254122,-0.051157,Gempa
3520,-0.084774,0.235585,-0.067683,Gempa
3521,-0.119139,0.21547,-0.075217,Gempa
3522,-0.144505,0.196106,-0.072543,Gempa
3523,-0.158679,0.179496,-0.060916,Gempa
3524,-0.160754,0.166607,-0.043207,Gempa
3525,-0.151521,0.157126,-0.022865,Gempa
3526,-0.133607,0.149957,-0.003101,Gempa
3527,-0.111046,0.144333,0.01346,Gempa
3528,-0.088129,0.140527,0.024609,Gempa
3529,-0.068114,0.139297,0.028479,Gempa
3530,-0.052512,0.140755,0.024039,Gempa
3531,-0.041165,0.143657,0.011691,Gempa
3532,-0.03306,0.145567,-0.006657,Gempa
3533,-0.027066,0.143938,-0.028003,Gempa
3534,-0.022005,0.137325,-0.048965,Gempa
3535,-0.016586,0.125864,-0.066495,Gempa
3536,-0.009826,0.111008,-0.078398,Gempa
3537,-0.001599,0.094701,-0.083688,Gempa
3538,0.007216,0.07864,-0.082753,Gempa
3539,0.0151,0.06408,-0.077113,Gempa
3540,0.020584,0.051999,-0.068652,Gempa
3541,0.022657,0.043305,-0.058897,Gempa
3542,0.020494,0.038873,-0.048869,Gempa
3543,0.013262,0.039393,-0.039228,Gempa
3544,0.000679,0.045252,-0.030388,Gempa
3545,-0.016267,0.056572,-0.022679,Gempa
3546,-0.035218,0.072986,-0.016703,Gempa
3547,-0.052982,0.092958,-0.013527,Gempa
3548,-0.066458,0.113585,-0.014318,Gempa
3549,-0.073511,0.131654,-0.019555,Gempa
3550,-0.073444,0.144996,-0.028254,Gempa
3551,-0.067206,0.152948,-0.037963,Gempa
3552,-0.057334,0.155884,-0.045985,Gempa
3553,-0.047357,0.154315,-0.050747,Gempa
3554,-0.040483,0.148545,-0.05215,Gempa
3555,-0.038439,0.139399,-0.0511,Gempa
3556,-0.041317,0.128728,-0.048729,Gempa
3557,-0.048112,0.118557,-0.045829,Gempa
3558,-0.057363,0.109905,-0.04273,Gempa
3559,-0.06751,0.1026,-0.039336,Gempa
3560,-0.076828,0.095832,-0.035064,Gempa
3561,-0.083374,0.088874,-0.028951,Gempa
3562,-0.085317,0.081528,-0.02018,Gempa
3563,-0.081404,0.074164,-0.008658,Gempa
3564,-0.071277,0.067549,0.004836,Gempa
3565,-0.055714,0.062674,0.018888,Gempa
3566,-0.036817,0.060441,0.031914,Gempa
3567,-0.017736,0.061174,0.042689,Gempa
3568,-0.001587,0.06445,0.050803,Gempa
3569,0.009688,0.069586,0.05699,Gempa
3570,0.015705,0.076079,0.063142,Gempa
3571,0.017343,0.083377,0.071682,Gempa
3572,0.016094,0.090511,0.08412,Gempa
3573,0.013579,0.096218,0.099746,Gempa
3574,0.011519,0.099232,0.115431,Gempa
3575,0.011626,0.098298,0.126426,Gempa
3576,0.015011,0.092071,0.127847,Gempa
3577,0.021652,0.079297,0.116322,Gempa
3578,0.030551,0.059558,0.091358,Gempa
3579,0.040204,0.034483,0.056084,Gempa
3580,0.048878,0.008304,0.016833,Gempa
3581,0.0547,-0.013234,-0.01867,Gempa
3582,0.055738,-0.024713,-0.044405,Gempa
3583,0.050305,-0.022549,-0.058509,Gempa
3584,0.037587,-0.005944,-0.063198,Gempa
3585,0.018271,0.022753,-0.062561,Gempa
3586,-0.005207,0.058361,-0.059486,Gempa
3587,-0.028849,0.094068,-0.05387,Gempa
3588,-0.047789,0.123219,-0.043711,Gempa
3589,-0.057502,0.14117,-0.027646,Gempa
3590,-0.055345,0.146304,-0.006928,Gempa
3591,-0.04153,0.139506,0.01424,Gempa
3592,-0.018719,0.122952,0.03043,Gempa
3593,0.009198,0.09919,0.03732,Gempa
3594,0.038374,0.07075,0.033204,Gempa
3595,0.065794,0.040211,0.019418,Gempa
3596,0.089401,0.010395,-0.000209,Gempa
3597,0.108086,-0.015634,-0.020522,Gempa
3598,0.121889,-0.034898,-0.036543,Gempa
3599,0.131958,-0.045157,-0.04493,Gempa
3600,0.139716,-0.045641,-0.044897,Gempa
3601,-0.170002,0.172624,-0.181858,Gempa
3602,-0.189062,0.174607,-0.200239,Gempa
3603,-0.20475,0.173577,-0.213878,Gempa
3604,-0.201753,0.170479,-0.221819,Gempa
3605,-0.171283,0.166456,-0.223137,Gempa
3606,-0.117327,0.162575,-0.216963,Gempa
3607,-0.055593,0.159574,-0.202741,Gempa
3608,-0.006131,0.157692,-0.180514,Gempa
3609,0.016719,0.156659,-0.151121,Gempa
3610,0.012626,0.155922,-0.116218,Gempa
3611,-0.003837,0.154915,-0.078142,Gempa
3612,-0.013106,0.153192,-0.03966,Gempa
3613,-0.002946,0.150325,-0.003653,Gempa
3614,0.026228,0.145593,0.027196,Gempa
3615,0.064348,0.137741,0.050668,Gempa
3616,0.100636,0.125086,0.065186,Gempa
3617,0.130356,0.105949,0.069962,Gempa
3618,0.153351,0.079287,0.06516,Gempa
3619,0.169546,0.045228,0.051983,Gempa
3620,0.177482,0.005213,0.032573,Gempa
3621,0.175203,-0.038274,0.009745,Gempa
3622,0.161309,-0.082305,-0.013433,Gempa
3623,0.136138,-0.124144,-0.034101,Gempa
3624,0.103264,-0.161619,-0.049995,Gempa
3625,0.069447,-0.193171,-0.059685,Gempa
3626,0.041577,-0.217658,-0.062548,Gempa
3627,0.023232,-0.234224,-0.058584,Gempa
3628,0.013631,-0.242478,-0.048159,Gempa
3629,0.008197,-0.242827,-0.031873,Gempa
3630,-0.00031,-0.236637,-0.010681,Gempa
3631,-0.019642,-0.226074,0.013864,Gempa
3632,-0.054103,-0.213524,0.039452,Gempa
3633,-0.100039,-0.200855,0.063136,Gempa
3634,-0.143896,-0.188866,0.081869,Gempa
3635,-0.167225,-0.177123,0.09328,Gempa
3636,-0.159849,-0.164357,0.096374,Gempa
3637,-0.129419,-0.149122,0.091842,Gempa
3638,-0.096401,-0.130407,0.081692,Gempa
3639,-0.081167,-0.107979,0.068435,Gempa
3640,-0.093174,-0.082335,0.054207,Gempa
3641,-0.127207,-0.054424,0.04032,Gempa
3642,-0.168305,-0.02531,0.027592,Gempa
3643,-0.199861,0.004158,0.017037,Gempa
3644,-0.209734,0.033562,0.010355,Gempa
3645,-0.193639,0.062894,0.01002,Gempa
3646,-0.15582,0.092156,0.018826,Gempa
3647,-0.106495,0.120853,0.039096,Gempa
3648,-0.056003,0.147714,0.071786,Gempa
3649,-0.010029,0.170821,0.11585,Gempa
3650,0.030197,0.188193,0.168223,Gempa
3651,0.065226,0.198435,0.224417,Gempa
3652,0.095411,0.2011,0.279617,Gempa
3653,0.12009,0.196726,0.32969,Gempa
3654,0.137482,0.186603,0.371593,Gempa
3655,0.145328,0.172294,0.403329,Gempa
3656,0.142278,0.154998,0.423698,Gempa
3657,0.129046,0.135162,0.432061,Gempa
3658,0.108424,0.112713,0.428312,Gempa
3659,0.084744,0.08763,0.413073,Gempa
3660,0.063376,0.060443,0.38808,Gempa
3661,0.049977,0.032248,0.356345,Gempa
3662,0.048895,0.004084,0.321728,Gempa
3663,0.060794,-0.023634,0.288085,Gempa
3664,0.080444,-0.051,0.258347,Gempa
3665,0.097021,-0.078041,0.233903,Gempa
3666,0.09861,-0.104148,0.214592,Gempa
3667,0.077728,-0.127907,0.199018,Gempa
3668,0.034343,-0.147501,0.18496,Gempa
3669,-0.023885,-0.161362,0.170012,Gempa
3670,-0.083782,-0.168679,0.152514,Gempa
3671,-0.130678,-0.16961,0.132236,Gempa
3672,-0.153658,-0.165142,0.110223,Gempa
3673,-0.14993,-0.156746,0.088057,Gempa
3674,-0.125836,-0.145944,0.066957,Gempa
3675,-0.093801,-0.133856,0.047183,Gempa
3676,-0.0656,-0.120827,0.028096,Gempa
3677,-0.046159,-0.106301,0.008663,Gempa
3678,-0.032245,-0.089136,-0.01187,Gempa
3679,-0.016352,-0.068212,-0.033415,Gempa
3680,0.0059,-0.043103,-0.054898,Gempa
3681,0.030523,-0.014336,-0.074682,Gempa
3682,0.046956,0.017023,-0.091514,Gempa
3683,0.044458,0.050015,-0.105195,Gempa
3684,0.019,0.084047,-0.11624,Gempa
3685,-0.023191,0.118627,-0.124974,Gempa
3686,-0.068041,0.152657,-0.130765,Gempa
3687,-0.099676,0.183867,-0.131981,Gempa
3688,-0.106967,0.208938,-0.126968,Gempa
3689,-0.087483,0.22417,-0.115339,Gempa
3690,-0.046745,0.226421,-0.098756,Gempa
3691,0.005322,0.213953,-0.080846,Gempa
3692,0.058303,0.186867,-0.066132,Gempa
3693,0.103528,0.147095,-0.058546,Gempa
3694,0.133929,0.097886,-0.060178,Gempa
3695,0.144202,0.043,-0.07073,Gempa
3696,0.133192,-0.014162,-0.087979,Gempa
3697,0.105694,-0.071142,-0.108679,Gempa
3698,0.070771,-0.126438,-0.129403,Gempa
3699,0.038928,-0.179025,-0.147182,Gempa
3700,0.020461,-0.227634,-0.159927,Gempa
3701,0.023367,-0.270263,-0.166605,Gempa
3702,0.048962,-0.304324,-0.167087,Gempa
3703,0.08762,-0.327294,-0.161845,Gempa
3704,0.119245,-0.337527,-0.151677,Gempa
3705,0.12212,-0.334783,-0.137576,Gempa
3706,0.089312,-0.320087,-0.120797,Gempa
3707,0.037913,-0.295113,-0.102943,Gempa
3708,-0.002068,-0.261453,-0.085929,Gempa
3709,-0.008897,-0.22027,-0.071833,Gempa
3710,0.015296,-0.172619,-0.062681,Gempa
3711,0.044831,-0.119964,-0.060148,Gempa
3712,0.049946,-0.064311,-0.065135,Gempa
3713,0.017461,-0.007949,-0.077292,Gempa
3714,-0.044611,0.046982,-0.09468,Gempa
3715,-0.114983,0.098767,-0.113875,Gempa
3716,-0.171327,0.145988,-0.130856,Gempa
3717,-0.200101,0.187328,-0.142358,Gempa
3718,-0.200132,0.221627,-0.1472,Gempa
3719,-0.181349,0.248099,-0.146751,Gempa
3720,-0.159984,0.266501,-0.143937,Gempa
3721,-0.151008,0.277161,-0.141546,Gempa
3722,-0.159324,0.280839,-0.140817,Gempa
3723,-0.175599,0.27851,-0.141012,Gempa
3724,-0.181712,0.271145,-0.140297,Gempa
3725,-0.160378,0.2595,-0.137039,Gempa
3726,-0.102669,0.243952,-0.130609,Gempa
3727,-0.012087,0.224414,-0.12147,Gempa
3728,0.09538,0.200445,-0.110585,Gempa
3729,0.196122,0.171575,-0.0986,Gempa
3730,0.268962,0.137829,-0.085251,Gempa
3731,0.304435,0.10013,-0.069377,Gempa
3732,0.306663,0.060282,-0.049694,Gempa
3733,0.287169,0.020627,-0.025736,Gempa
3734,0.253672,-0.016439,0.001707,Gempa
3735,0.204397,-0.048851,0.030744,Gempa
3736,0.135287,-0.074985,0.059048,Gempa
3737,0.049733,-0.093577,0.084514,Gempa
3738,-0.040442,-0.10362,0.105543,Gempa
3739,-0.120155,-0.104446,0.121097,Gempa
3740,-0.176385,-0.096088,0.13073,Gempa
3741,-0.200415,-0.079585,0.134561,Gempa
3742,-0.186792,-0.056876,0.133108,Gempa
3743,-0.13379,-0.030405,0.127173,Gempa
3744,-0.048394,-0.00266,0.117916,Gempa
3745,0.050159,0.024084,0.106963,Gempa
3746,0.135047,0.047718,0.096281,Gempa
3747,0.182299,0.066329,0.087706,Gempa
3748,0.181445,0.078598,0.082193,Gempa
3749,0.139797,0.084272,0.079337,Gempa
3750,0.07589,0.084303,0.077697,Gempa
3751,0.008231,0.080652,0.075639,Gempa
3752,-0.052762,0.07586,0.072257,Gempa
3753,-0.1051,0.072585,0.067837,Gempa
3754,-0.147557,0.073204,0.063544,Gempa
3755,-0.174331,0.079344,0.060759,Gempa
3756,-0.180236,0.09132,0.060546,Gempa
3757,-0.168598,0.107779,0.063351,Gempa
3758,-0.151577,0.125901,0.068899,Gempa
3759,-0.142406,0.142024,0.07619,Gempa
3760,-0.144035,0.152427,0.083598,Gempa
3761,-0.144408,0.153954,0.08917,Gempa
3762,-0.125494,0.144237,0.091218,Gempa
3763,-0.076332,0.121652,0.088818,Gempa
3764,0.001036,0.085242,0.08184,Gempa
3765,0.092976,0.034884,0.070586,Gempa
3766,0.180408,-0.028172,0.055273,Gempa
3767,0.246495,-0.100825,0.035869,Gempa
3768,0.283134,-0.178216,0.0126,Gempa
3769,0.29325,-0.254441,-0.013286,Gempa
3770,0.286787,-0.323762,-0.039114,Gempa
3771,0.273942,-0.38173,-0.06099,Gempa
3772,0.26006,-0.425652,-0.074741,Gempa
3773,0.24497,-0.454412,-0.077088,Gempa
3774,0.227122,-0.467753,-0.066505,Gempa
3775,0.206613,-0.465399,-0.043477,Gempa
3776,0.182717,-0.446416,-0.010013,Gempa
3777,0.151303,-0.409106,0.031186,Gempa
3778,0.107899,-0.351687,0.077454,Gempa
3779,0.052959,-0.273478,0.12641,Gempa
3780,-0.006254,-0.176126,0.175568,Gempa
3781,-0.059139,-0.06414,0.221761,Gempa
3782,-0.099489,0.055851,0.260985,Gempa
3783,-0.130243,0.176586,0.28893,Gempa
3784,-0.15935,0.291661,0.302252,Gempa
3785,-0.192015,0.396364,0.299778,Gempa
3786,-0.226249,0.487462,0.282803,Gempa
3787,-0.253609,0.562484,0.254436,Gempa
3788,-0.264518,0.619182,0.218217,Gempa
3789,-0.25369,0.655535,0.176823,Gempa
3790,-0.221902,0.670444,0.131617,Gempa
3791,-0.175031,0.664556,0.08302,Gempa
3792,-0.121798,0.640592,0.031473,Gempa
3793,-0.070352,0.602885,-0.021514,Gempa
3794,-0.024029,0.556108,-0.072792,Gempa
3795,0.020603,0.503905,-0.117834,Gempa
3796,0.0703,0.448202,-0.152002,Gempa
3797,0.128099,0.389224,-0.172152,Gempa
3798,0.186598,0.326111,-0.177772,Gempa
3799,0.22719,0.257718,-0.171301,Gempa
3800,0.229248,0.183242,-0.157381,Gempa
3801,-0.208844,0.179121,-0.181798,Gempa
3802,-0.247233,0.187468,-0.172869,Gempa
3803,-0.277473,0.18956,-0.138511,Gempa
3804,-0.298578,0.183172,-0.085147,Gempa
3805,-0.309538,0.167331,-0.024089,Gempa
3806,-0.308325,0.142583,0.031493,Gempa
3807,-0.292481,0.110484,0.070403,Gempa
3808,-0.260633,0.073096,0.086732,Gempa
3809,-0.21386,0.03316,0.081401,Gempa
3810,-0.156204,-0.005488,0.060845,Gempa
3811,-0.093919,-0.038046,0.033887,Gempa
3812,-0.034009,-0.059746,0.008141,Gempa
3813,0.017364,-0.067624,-0.012405,Gempa
3814,0.056189,-0.061877,-0.027331,Gempa
3815,0.081223,-0.045655,-0.037813,Gempa
3816,0.093553,-0.02367,-0.043861,Gempa
3817,0.095047,-0.000367,-0.042701,Gempa
3818,0.087098,0.021419,-0.029896,Gempa
3819,0.070868,0.04058,-0.002292,Gempa
3820,0.04827,0.056896,0.0388,Gempa
3821,0.022403,0.069736,0.086068,Gempa
3822,-0.00325,0.07728,0.127825,Gempa
3823,-0.026788,0.07704,0.151672,Gempa
3824,-0.048999,0.067307,0.148732,Gempa
3825,-0.071881,0.048689,0.116914,Gempa
3826,-0.096038,0.024463,0.061936,Gempa
3827,-0.119026,-0.00105,-0.003829,Gempa
3828,-0.135615,-0.024502,-0.064653,Gempa
3829,-0.140158,-0.044199,-0.106054,Gempa
3830,-0.12935,-0.05949,-0.119535,Gempa
3831,-0.103625,-0.069544,-0.105303,Gempa
3832,-0.066969,-0.072717,-0.070977,Gempa
3833,-0.025343,-0.067243,-0.027569,Gempa
3834,0.015401,-0.052324,0.015192,Gempa
3835,0.051212,-0.02859,0.051466,Gempa
